Tool,File,Contract,Vulnerability,Severity,SWC.ID,Remediation,Description.More.Info,Execution.time,Total.Time,source_file,subfolder,filename
mythril,smartbugs-dataset/reentrancy/spank_chain_payment.sol,ECTools,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 1624 - 5950,7249.501852,37034.18776,output_reentrancy.csv,reentrancy,spank_chain_payment.sol
slither,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol#L62-L86,Log,controlled-array-length,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.676187038,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol#L62-L86
slither,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol#L21-L35,W_WALLET.Collect(uint256),reentrancy-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.676187038,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol#L21-L35
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 75798 - 340129,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,W_WALLET,Dependence on predictable environment variable,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,A control flow decision is made based on The block.timestamp environment variable.,Estimated Gas Usage: 6007 - 26292,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,W_WALLET,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 13572 - 88943,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 75798 - 340129,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,Log,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1036 - 1131,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6720 - 8748,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6720 - 8748,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
mythril,smartbugs-dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,Log,Integer Arithmetic Bugs,Low,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 75798 - 340129,2071.434219,37034.18776,output_reentrancy.csv,reentrancy,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol
slither,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol#L86-L99,"TokenBank.WithdrawToHolder(address,uint256)",reentrancy-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.690171957,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol#L86-L99
slither,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol#L38,Token.owner,shadowing-state,High,SWC-ID: https://swcregistry.io/docs/SWC- ,High,,0.690171957,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol#L38
slither,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol#L39-L44,"Token.WithdrawToken(address,uint256,address)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.690171957,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol#L39-L44
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,Token,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2103 - 37280,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,Token,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2103 - 37280,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2169 - 37346,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2169 - 37346,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 9035 - 64922,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 8844 - 63835,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 8844 - 63835,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 8844 - 63835,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
mythril,smartbugs-dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,TokenBank,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 8844 - 63835,733.6312091,37034.18776,output_reentrancy.csv,reentrancy,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol
slither,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol#L73-L97,LogFile,controlled-array-length,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.666103125,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol#L73-L97
slither,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol#L47-L60,PERSONAL_BANK.Collect(uint256),reentrancy-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.666103125,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol#L47-L60
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,LogFile,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 76761 - 341187,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,LogFile,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 7273 - 8739,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 8489 - 63860,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,LogFile,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 76761 - 341187,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,LogFile,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1009 - 1104,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,LogFile,Integer Arithmetic Bugs,Low,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 76761 - 341187,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 12035 - 101972,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 12035 - 101972,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 12035 - 101972,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 12035 - 101972,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 12035 - 101972,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
mythril,smartbugs-dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,PERSONAL_BANK,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 12035 - 101972,1618.30578,37034.18776,output_reentrancy.csv,reentrancy,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol
slither,smartbugs-dataset/reentrancy/reentrancy_dao.sol#L13-L22,ReentrancyDAO.withdrawAll(),reentrancy-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.657001495,37034.18776,output_reentrancy.csv,reentrancy,reentrancy_dao.sol#L13-L22
mythril,smartbugs-dataset/reentrancy/reentrancy_dao.sol,ReentrancyDAO,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 12786 - 87447,31.26762724,37034.18776,output_reentrancy.csv,reentrancy,reentrancy_dao.sol
mythril,smartbugs-dataset/reentrancy/reentrancy_dao.sol,ReentrancyDAO,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 12786 - 87447,31.26762724,37034.18776,output_reentrancy.csv,reentrancy,reentrancy_dao.sol
mythril,smartbugs-dataset/reentrancy/reentrancy_dao.sol,ReentrancyDAO,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 12786 - 87447,31.26762724,37034.18776,output_reentrancy.csv,reentrancy,reentrancy_dao.sol
slither,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol#L53-L78,Log,controlled-array-length,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.655962944,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol#L53-L78
slither,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol#L34-L47,ETH_VAULT.CashOut(uint256),reentrancy-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.655962944,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol#L34-L47
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 76761 - 341187,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 7273 - 8739,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 10312 - 100059,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,Log,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 76761 - 341187,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,Log,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1009 - 1104,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,Log,Integer Arithmetic Bugs,Low,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 76761 - 341187,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
mythril,smartbugs-dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,ETH_VAULT,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 9425 - 64796,956.9336541,37034.18776,output_reentrancy.csv,reentrancy,0x8c7777c45481dba411450c228cb692ac3d550344.sol
slither,smartbugs-dataset/reentrancy/reentrancy_simple.sol#L20-L28,Reentrance.withdrawBalance(),reentrancy-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.641778469,37034.18776,output_reentrancy.csv,reentrancy,reentrancy_simple.sol#L20-L28
